,text,emotion,polarity.POS,polarity.NEG,polarity.POS.NEG,polarity.BEST_FIT
1061,about to sleep im tired af,disgust,1.031277741,9.47547004,0.108836579,negative
1062,i m giving my notice to marry at the registrar office in like hours and im so excited i cant sleep,joy,25.67070746,0.445453222,57.62828998,positive
1063,had the worst panic attack i ve had in years tonight and it is a m and i have to be up in three hours and i c,fear,1.031277741,26.8423565,0.038419792,negative
1064,let me sleep please,joy,9.47547004,0.445453222,21.27152655,positive
1065,i am having one of those nights where i cannot believe i have to pretend this counts as sleep for another four whole hours,unknown,1.031277741,9.47547004,0.108836579,negative
1066,since i have started taking the passiflora incarnata i sleep much better,unknown,9.47547004,0.445453222,21.27152655,positive
1067,oh me too hon me too she s probably already tore into him and his stupid new gf ashley ugh okay s,surprise,8.782322859,18.50548686,0.474579401,negative
1068,textiles for bedding,unknown,1.031277741,0.445453222,2.315120175,positive
1069,haha right you re so sweet and she was hilarious going to start catching up on that blog from no,joy,24.97756028,0.445453222,56.07224067,positive
1070,cant sleep due to growing pains i give up on sleep,unknown,1.031277741,9.47547004,0.108836579,negative
1071,u know ur procrastination is getting out of hand when u start procrastinating going to sleep,unknown,9.47547004,9.47547004,1,neutral
1072,couldn t sleep so decided to crack on with s excellent guide to muttering rottery lost three hours,unknown,9.47547004,17.1191925,0.553499824,negative
1073,mee it s am and i don t sleep lol someone help me,unknown,17.22651516,0.445453222,38.67188361,positive
1074,me i can t sleep either it s am here,unknown,1.031277741,0.445453222,2.315120175,positive
1075,my whole body hurts amp i can t hold maddox i just want to sleep until i can hold him,unknown,17.91966234,0.445453222,40.22793292,positive
1076,sleep deficiency increases risk of a motor vehicle crash,unknown,1.031277741,17.1191925,0.060241027,negative
1077,right how do you sleep when you camp i wouldn t trust anyone what about all your stuff omg the anxiety of it,unknown,16.53336798,18.50548686,0.893430587,negative
1078,you know you re sleep deprived when you watch the yodelling boy on the ellen show and start crying,unknown,9.47547004,35.17922613,0.26934845,negative
1079,"more sleep if you re an insomniac  more sleep",unknown,1.031277741,0.445453222,2.315120175,positive
1080,sleep where you at,unknown,1.031277741,0.445453222,2.315120175,positive
1081,h sin with the truth i can t sleep at all and do my daily waking up at am head racing etc and i m super hu,unknown,17.91966234,9.47547004,1.891163421,neutral
1082,those nights where you re unable to sleep just laid there fidgeting for hours are the absolute worst,unknown,9.47547004,17.81233968,0.531961001,negative
1083,i legit feel like i ve forgotten how to sleep,joy,9.47547004,0.445453222,21.27152655,positive
1084,i said noooooo ndndndndnnd we can lay down together bot sleep,joy,9.47547004,0.445453222,21.27152655,positive
1085,right i ll be catching up with tomorrow it s a new year so there s no better time to start but,unknown,17.22651516,0.445453222,38.67188361,positive
1086,meanwhile your country is causing dead to children and blaming on russia we do not sleep the world is watch,unknown,9.47547004,17.81233968,0.531961001,negative
1087,back in uk and i just woke up it s am my sleep pattern is a tad out i miss vegas,unknown,17.22651516,8.782322859,1.961498733,neutral
1088,right so after an eventful which gave us a new gm new women s champion an iconic debut amp a dream match a,unknown,40.47965051,0.445453222,90.87295478,positive
1089,whatever helps you s,unknown,1.031277741,8.782322859,0.117426535,negative
1090,thank u how am i meant to sleep now,unknown,9.47547004,0.445453222,21.27152655,positive
1091,i m glad he mentioned diet i find nutrition and sleep are huge when it comes to peak performance productivity,joy,9.47547004,0.445453222,21.27152655,positive
1092,sleep uno loooool,unknown,1.031277741,0.445453222,2.315120175,positive
1093,re sharing a post from the past the things this sleep deprived mama does to get through her day,sadness,1.031277741,18.50548686,0.055728215,negative
1094,i m not surprised that i m awake at am i guess that s what i get for getting a decent amount of sleep for the las,surprise,8.782322859,9.47547004,0.926848254,negative
1095,thanks for making me happy dude i appreciate you and your dudes endlessly even if it doesn t seem li,joy,25.67070746,0.445453222,57.62828998,positive
1096,not sure watching micky flanagan s back in the game when you cant sleep is helpful laughing is not making me sle,unknown,24.97756028,17.81233968,1.402261619,neutral
1097,alright time to sleep i got to be up early tomorrow,unknown,1.031277741,0.445453222,2.315120175,positive
1098,i really earnestly tried for like half an hour to get to sleep at a somewhat reasonable hour for me and it just isn t happening,joy,34.11489975,9.47547004,3.600338517,positive
1099,just watching clips of lil uzi vert doing the shoot and my heart is so warm i can sleep well tonight,joy,32.72860539,0.445453222,73.47259773,positive
1100,hadi go sleep,unknown,1.031277741,0.445453222,2.315120175,positive
1101,you no go sleep,unknown,1.031277741,0.445453222,2.315120175,positive
1102,sebastian smiled at the kiss before settling down a bit after a few minutes he fell asleep he sl,unknown,8.782322859,9.47547004,0.926848254,negative
1103,sleep is for the poor,sadness,1.031277741,8.782322859,0.117426535,negative
1104,everyday broken sleep,unknown,1.031277741,9.47547004,0.108836579,negative
1105,sleep where art thou,unknown,1.031277741,0.445453222,2.315120175,positive
1106,why do i tell myself i m gonna sleep early when i know i m lying,unknown,9.47547004,9.47547004,1,neutral
1107,i been trying to go to sleep for two hours,unknown,1.031277741,8.782322859,0.117426535,negative
1108,haha we don t have a spare room i just have to keep kicking him and telling him to shut up never have any sleep lol,unknown,17.22651516,0.445453222,38.67188361,positive
1109,too excited to sleep,unknown,9.47547004,0.445453222,21.27152655,positive
1110,nah i really can t sleep ima go bill it,unknown,1.031277741,0.445453222,2.315120175,positive
1111,soooo i m going to sleep can t stay up my body is shutting down but remember the iconics debuted tonight,unknown,1.031277741,0.445453222,2.315120175,positive
1112,still cant sleep but they sure can ha ha,unknown,9.47547004,0.445453222,21.27152655,positive
1113,holy shit can t even sleep thanks anxiety you re a massive cunt,unknown,16.53336798,9.47547004,1.744859929,neutral
1114,another disappointing night of sleep hours mins the jet lag struggle is real,unknown,8.782322859,26.8423565,0.327181515,negative
1115,connects with all your networks enabling you to social campaigns to increase your so,unknown,1.031277741,0.445453222,2.315120175,positive
1116,"ways sleep can improve mental and physical healthlooking to lose weight gain energy and save money you shoul",sadness,16.53336798,8.782322859,1.882573465,neutral
1117,i m trying to sleep but all i can see when i close my eyes is the horrible scarred face of the shoplifter from work,fear,9.47547004,35.17922613,0.26934845,negative
1118,fuck your sleep we need the vlog haha,unknown,1.031277741,8.782322859,0.117426535,negative
1119,"numerous different countries are preparing to air strike syria russia has vowed to retaliate world wars have started",joy,9.47547004,25.45606213,0.37222843,negative
1120,would like to publicly apologise for the state of that animation i feel like im dying so im going to sleep sorry ag,joy,17.91966234,17.81233968,1.006025186,neutral
1121,there s really nothing like jetlag induced sleep deprivation lying wide awake at am knowing one of the most tiri,joy,17.22651516,9.47547004,1.818011675,neutral
1122,"he rolled his eyes in his sleep  i wasted my knowledge for your complaint he said still curling u",unknown,9.47547004,9.47547004,1,neutral
1123,oof finished for the day i m measuring my personal daily word count by when i finish and go to sleep w,unknown,9.47547004,9.47547004,1,neutral
1124,its i was going to sleep earlier bc i wanted to wake up earlier damn,unknown,1.031277741,9.47547004,0.108836579,negative
1125,just spent the past minutes going through kids videos on insta i really should sleep,unknown,9.47547004,0.445453222,21.27152655,positive
1126,"senator would you be comfortable sharing with us the name of the hotel you slept last night  zuckerberg i don t",joy,8.782322859,9.47547004,0.926848254,negative
1127,what is sleep,unknown,1.031277741,0.445453222,2.315120175,positive
1128,your boring me now and clearly a spanner short of a tool kit when you grow up enough to hol,unknown,9.47547004,18.50548686,0.512035707,negative
1129,a great read you might have missed electric blinds to help your child sleep better,joy,34.11489975,18.50548686,1.843501877,neutral
1130,as soon as i try to fall asleep the ideas come then i m stuck in a daydream when i try to wake up the sleep comes and i,unknown,9.47547004,17.1191925,0.553499824,negative
1131,or maybe it s the amount of moss that s growing because they don t do anything during their me,unknown,1.031277741,0.445453222,2.315120175,positive
1132,"senator would you be comfortable sharing with us the name of the hotel you slept last night  zuckerberg i",joy,8.782322859,9.47547004,0.926848254,negative
1133,i m hours in with no proper sleep so i i know all about hard work,unknown,25.67070746,8.782322859,2.922997465,positive
1134,someone help me sleep,unknown,8.782322859,0.445453222,19.71547723,positive
1135,let me just force sleep,unknown,9.47547004,8.782322859,1.078925267,neutral
1136,inviting men who don t know how to behave around women into europe by the thousands is tot,unknown,9.47547004,8.782322859,1.078925267,neutral
1137,i need to sleep before i kill myself,unknown,1.031277741,17.1191925,0.060241027,negative
1138,why can i neverrrrrrr sleep ugh,unknown,1.031277741,9.47547004,0.108836579,negative
1139,i can t get back to sleep smh,sadness,8.782322859,9.47547004,0.926848254,negative
1140,use v pillows for use with your laptop extra support or rehab and comfort click here,joy,17.22651516,0.445453222,38.67188361,positive
1141,the times i m awake at are crazy sleep where art thou,unknown,1.031277741,9.47547004,0.108836579,negative
1142,so tired but can t sleep story of my life,disgust,1.031277741,9.47547004,0.108836579,negative
1143,you might want to consider why the real focus is on lesbians why is it so very im,unknown,34.11489975,0.445453222,76.58469635,positive
1144,well i nearly got to sleep there then i got woken up by the bloody march edition of tops of the pops with u,unknown,8.782322859,8.782322859,1,neutral
1145,where did zuckerberg sleep last night and other key moments from senate grilling,unknown,1.031277741,9.47547004,0.108836579,negative
1146,for someone who s had no sleep for like more than hours you d think i d put my phone down and rest at this point,joy,17.91966234,0.445453222,40.22793292,positive
1147,time to start the ole bedification process sleep well all lt,unknown,8.782322859,0.445453222,19.71547723,positive
1148,noesjshsh i m kidding don t sleep i wanna talk to u,unknown,1.031277741,0.445453222,2.315120175,positive
1149,the sleep of reason produces monsters spanish artist francisco de goya was born in this print shows,unknown,8.782322859,0.445453222,19.71547723,positive
1150,yes i love not being able to sleep,joy,25.67070746,0.445453222,57.62828998,positive
1151,that s disgusting patricia go to sleep,disgust,1.031277741,9.47547004,0.108836579,negative
1152,y all wonder why i can t sleep at night,surprise,9.47547004,0.445453222,21.27152655,positive
1153,i slept right off the only thing y all getting is us ignoring y all like i said lions doesn t lose sleep over the,joy,17.22651516,8.782322859,1.961498733,neutral
1154,landlords have got this sleep whilst making money a property is a great investment,joy,9.47547004,0.445453222,21.27152655,positive
1155,on average every gp in england writes prescription for insomnia every day of the year what if we all had access to,unknown,8.782322859,0.445453222,19.71547723,positive
1156,apparently a backlash of septicaemia is always being tired and you will remain tired for age after recovering from,disgust,9.47547004,9.47547004,1,neutral
1157,i m so bored i may as well sleep,sadness,8.782322859,9.47547004,0.926848254,negative
1158,i don t think i ve had a good sleep in years,joy,17.22651516,0.445453222,38.67188361,positive
1159,going to try to sleep some more please enjoy this video of a bear getting hit in the nuts,joy,17.22651516,17.1191925,1.006269143,neutral
1160,ive had the whimsically volatile theme in my head on repeat all day and now i can t sleep pls help i need to sleep,unknown,8.782322859,17.1191925,0.513010346,negative
1161,come to think of it maybe i won t marry a devout christian i m tired amp in the middle of deep sleep and she randoml,disgust,17.22651516,17.81233968,0.96711131,negative
1162,can t sleep,unknown,1.031277741,0.445453222,2.315120175,positive
1163,did charlotte sleep in that,unknown,1.031277741,0.445453222,2.315120175,positive
1164,i want to sleep but i cant stop thinking about summer,unknown,9.47547004,0.445453222,21.27152655,positive
1165,will be thinking of you tomorrow all will be well and your tweets will brighten up our lives sleep,unknown,24.97756028,0.445453222,56.07224067,positive
1166,forgot to say try to sleep sweet dreams x,unknown,16.53336798,8.782322859,1.882573465,neutral
1167,it s been a hectic couple of weeks but i ll be fine just need to get throat medicine a good nights sleep tonight im excited,joy,33.42175257,26.14920931,1.278117138,neutral
1168,puerto rico girl playboy sleep fucked,unknown,1.031277741,0.445453222,2.315120175,positive
1169,fell asleep straight after work and now i cant get back to sleep fs,sadness,24.97756028,18.50548686,1.349738079,neutral
1170,drake back on looks like i m not going sleep anytime soon,joy,17.22651516,0.445453222,38.67188361,positive
1171,"a lion doesn t lose sleep over the opinions of sheep be a lion not a sheep be a victor not a victim be a leader not",unknown,9.47547004,17.81233968,0.531961001,negative
1172,just can t sleep i don t need much,unknown,9.47547004,8.782322859,1.078925267,neutral
1173,"if i could sleep in and get my work done in my own time i wouldn t be fretting right now i d probably be in a de",sadness,17.22651516,9.47547004,1.818011675,neutral
1174,or they ll wake you up and want to sleep on your arm now you can t go back to sleep and your arm is losing circu,unknown,17.22651516,9.47547004,1.818011675,neutral
1175,also i sleep,unknown,1.031277741,0.445453222,2.315120175,positive
1176,why did i have to wake up randomly now i can t go to sleep ahshdjfkdlls,unknown,1.031277741,0.445453222,2.315120175,positive
1177,"a lion doesn t lose sleep over the opinions of sheep be a lion not a sheep be a victor not a victim be a leader",unknown,9.47547004,17.81233968,0.531961001,negative
1178,want more with your helps to whilst you sleep heres how you do it,unknown,9.47547004,9.47547004,1,neutral
1179,cried my eyes out so guess who s gonna have a sexy sleep,unknown,9.47547004,0.445453222,21.27152655,positive
1180,it s a dangerous time of night when i start fantasising about food i can t eat this means i gotta sleep before i binge,unknown,1.031277741,8.782322859,0.117426535,negative
1181,watching covers dance vids music vids etc right before i go to bed ensures i sleep with a smile on my,anger,24.97756028,0.445453222,56.07224067,positive
1182,go to sleep please,joy,9.47547004,0.445453222,21.27152655,positive
1183,off to sleep nite all,unknown,1.031277741,0.445453222,2.315120175,positive
1184,software qa engineer software qa engineer at sleep number corporation w saint john st suite san jose c,unknown,9.47547004,0.445453222,21.27152655,positive
1185,i am so sleep deprived i am always so awake during the night so i don t sleep but then i wake up at every mornin,unknown,1.031277741,9.47547004,0.108836579,negative
1186,an hour later i have decided to go to sleep and try again tomorrow lol,unknown,1.031277741,8.782322859,0.117426535,negative
1187,iwobi seems like the guy who would keep the light on when he went to sleep,joy,17.22651516,0.445453222,38.67188361,positive
1188,i do not recommend getting into debate with closed minded and propaganda posting shouters about abortion on twitter,unknown,9.47547004,18.50548686,0.512035707,negative
1189,love that scheduled track laying right outside my fucking house for nothing like a loud squeaky machine caus,joy,25.67070746,8.782322859,2.922997465,positive
1190,can t sleep partly due to interview worry amp partly due to delight at the fervent good luck wishes from my aunt amp un,joy,42.55909205,9.47547004,4.491501939,positive
1191,on ebay f smart watch bracelet wristband heart rate monitor sleep fitness tracker band,joy,17.22651516,9.47547004,1.818011675,neutral
1192,love that scheduled track laying right outside my fucking house for nothing like a loud squeaky machin,joy,25.67070746,8.782322859,2.922997465,positive
1193,got to be up in hrs so not sure its worth it might just bung one,unknown,34.80804694,0.445453222,78.14074567,positive
1194,tbh if i was khloe all i would do is sleep,unknown,1.031277741,0.445453222,2.315120175,positive
1195,couldn t sleep ended up watching the netball what a game from england though,unknown,1.031277741,8.782322859,0.117426535,negative
1196,please let me sleep sc,joy,9.47547004,0.445453222,21.27152655,positive
1197,right so how are we meant to sleep after that,unknown,8.782322859,0.445453222,19.71547723,positive
1198,sending love strength at this time may she sleep peacefully god bless,joy,25.67070746,0.445453222,57.62828998,positive
1199,are shitty that s how you know i have sleep in me,unknown,9.47547004,0.445453222,21.27152655,positive
1200,how can we sleep after that,unknown,1.031277741,0.445453222,2.315120175,positive
1201,thanks for listening as if i m going to sleep happily in my nhs bed which i m so lucky to have wake up and trea,anger,17.91966234,0.445453222,40.22793292,positive
1202,sleep needs to go to arsenal it s am wtf are you playing at,unknown,1.031277741,0.445453222,2.315120175,positive
1203,why is this cee c dising tobi painimg tobi s fans na shebi d same tobi dey bully lolu with the words of h,unknown,1.031277741,9.47547004,0.108836579,negative
1204,go sleep dude,unknown,1.031277741,0.445453222,2.315120175,positive
1205,too stressed to sleep lovely,unknown,9.47547004,0.445453222,21.27152655,positive
1206,girl go to sleep ur sleep deprived as it is,unknown,1.031277741,9.47547004,0.108836579,negative
1207,oya go to sleep,unknown,1.031277741,0.445453222,2.315120175,positive
1208,naked girls free movie sleep naked hispanic chicks,unknown,8.782322859,0.445453222,19.71547723,positive
1209,"me i want to go to sleep earlyalso me enters one of tumblr s deepest corners and stays there for hours",unknown,17.91966234,0.445453222,40.22793292,positive
1210,goodnight all i m going to sleep with a very happy but heavy heart is just phenomenal ï¸è enjoy the,joy,41.86594487,0.445453222,93.98505341,positive
1211,sleep went to me a whole mood,unknown,1.031277741,9.47547004,0.108836579,negative
1212,thanks off to sleep in my fitness gear,unknown,1.031277741,0.445453222,2.315120175,positive
1213,i m so scared i m not gna wake up on time tmw that i cannot sleep,fear,1.031277741,17.81233968,0.057896815,negative
1214,crying nyself to sleep has become a mood,unknown,1.031277741,9.47547004,0.108836579,negative
1215,the stupidest thing i ve done today was to rush myself to get into sleep quickly it just didn t make any sense,joy,17.22651516,9.47547004,1.818011675,neutral
1216,what is sleep that is the question,unknown,1.031277741,9.47547004,0.108836579,negative
1217,i am so excited to sleep in my own bed u dont even understand,anger,25.67070746,0.445453222,57.62828998,positive
1218,when it s am and you can t sleep,unknown,1.031277741,0.445453222,2.315120175,positive
1219,if you don t sleep naked wyd,unknown,1.031277741,0.445453222,2.315120175,positive
1220,maybe it s because im half at sleep but i didnt understand what you just s,unknown,17.91966234,0.445453222,40.22793292,positive
1221,im over today now i m off the phone if you see me retweeting i m still sleep bro don t me,anger,1.031277741,0.445453222,2.315120175,positive
1222,i even procrastinate going to sleep what s wrong with me,unknown,8.782322859,17.81233968,0.493047125,negative
1223,"good evening my name is adam and i live in aldgate east in a flat my neightboors above me each ni",joy,16.53336798,0.445453222,37.11583429,positive
1224,god that was an eventful night very long story short i had to go to a amp e and after a fucking hour wait whilst in,sadness,8.782322859,9.47547004,0.926848254,negative
1225,i hate not being able to go sleep early,anger,8.782322859,9.47547004,0.926848254,negative
1226,you should sleep that s straight facts,unknown,8.782322859,0.445453222,19.71547723,positive
1227,can my wife just sleep in the guest room on her ones,unknown,9.47547004,0.445453222,21.27152655,positive
1228,thank you for making so you can watch it over and over even though you know the storyline,unknown,25.67070746,9.47547004,2.709175096,positive
1229,beautiful meditation before sleep,unknown,9.47547004,0.445453222,21.27152655,positive
1230,ok i actually need to shut up and sleep goodnight for real this time,unknown,8.782322859,8.782322859,1,neutral
1231,i m tired but can t sleep,disgust,1.031277741,9.47547004,0.108836579,negative
1232,sleep during exam season is the most beautiful thing ever,unknown,25.67070746,0.445453222,57.62828998,positive
1233,go to sleep bruv,unknown,1.031277741,0.445453222,2.315120175,positive
1234,i can only assume there will be more surprise debutantes on tonight but i won t know until multiple hours l,surprise,17.91966234,0.445453222,40.22793292,positive
1235,if you guys don t get it then go to sleep damn,sadness,1.031277741,18.50548686,0.055728215,negative
1236,can t remember the last time i went to sleep before am,unknown,1.031277741,9.47547004,0.108836579,negative
1237,i understand but i think it does catch them but within they lack sleep lack peace of mind etc that is more worse tbh,joy,34.11489975,26.8423565,1.27093535,neutral
1238,i shouldn t have napped earlier now i m still stuck on vancouver time and can t sleep because my body thinks it s still pm and not am,unknown,1.031277741,0.445453222,2.315120175,positive
1239,being awake with your little one in the early hours isn t an ideal situation but we like to find the positives in t,joy,17.91966234,9.47547004,1.891163421,neutral
1240,i insisted that lea sleep with us tonight i m paranoid she s gonna puke and choke in her sleep and ezra wanted to,unknown,1.031277741,17.81233968,0.057896815,negative
1241,people really underestimate how long i can sleep for,unknown,1.031277741,18.50548686,0.055728215,negative
1242,eyy eeyyy ave you ever noticed that when you re finally up to date with you can no longer go t,unknown,9.47547004,0.445453222,21.27152655,positive
1243,because cardi and bey didn t sleep with a pregnant woman s man,unknown,1.031277741,0.445453222,2.315120175,positive
1244,your breasts won t let you sleep abi i understand,unknown,9.47547004,0.445453222,21.27152655,positive
1245,looks like i am sacrificing sleep tonight,joy,9.47547004,0.445453222,21.27152655,positive
1246,what do u suggest then man chat to me i m depressed and can t sleep,sadness,8.782322859,9.47547004,0.926848254,negative
1247,i mean now if no sleep bukannya boleh jawab pun so better sleep,unknown,9.47547004,9.47547004,1,neutral
1248,yuno when you sleep during the day and have a bad dream is it still a nightmare or a daymare,sadness,8.782322859,18.50548686,0.474579401,negative
1249,argh all week my brain s been like psst hey tryna sleep you should think about that thing that bothered you m,joy,17.91966234,0.445453222,40.22793292,positive
1250,just three spritzes of the soothing lavender mist is enough to help you drift off into a deep sleep,unknown,25.67070746,8.782322859,2.922997465,positive
1251,ethan is sleep talking and he just said i want to see brucie again so i asked who that was and he replied forsyt,unknown,17.91966234,0.445453222,40.22793292,positive
1252,gt vent how you re feeling and why you did this to your loved ones on the phone as an o,unknown,1.031277741,9.47547004,0.108836579,negative
1253,was trying to get to sleep and had a random editing brainwave which means i know what subplot i can trim aaaand no,sadness,17.22651516,17.81233968,0.96711131,negative
1254,just worked am pm on hours sleep i better sleep well tonight,unknown,25.67070746,0.445453222,57.62828998,positive
1255,offto sleep nite all xxx,unknown,1.031277741,0.445453222,2.315120175,positive
1256,i had a coffee at pm and now i can t sleep why do i make such stupid decisions,surprise,1.031277741,9.47547004,0.108836579,negative
1257,what are you on about how many world champs are in that list go back to sleep,unknown,17.22651516,9.47547004,1.818011675,neutral
1258,i can sleep in minutes yes please,joy,17.91966234,0.445453222,40.22793292,positive
1259,i can t sleep harry today,unknown,1.031277741,0.445453222,2.315120175,positive
1260,bout to sleep although i m happy being here my sister and my nephews weren t allowed to board with us bc of some pa,joy,9.47547004,8.782322859,1.078925267,neutral
1261,sleep with one eye open bae,unknown,8.782322859,0.445453222,19.71547723,positive
1262,phew time to go sleep next to someone,unknown,1.031277741,0.445453222,2.315120175,positive
1263,hello all you lovely lovelies thank you so much for all the wonderful support kind amp funny comments so far this week,joy,51.69643153,0.445453222,116.0535584,positive
1264,i m applying for the role of chief taco officer as i literally already got my uniform read,unknown,8.782322859,0.445453222,19.71547723,positive
1265,they were taken from by force became useful with their good book keeping amp organisational ab,joy,16.53336798,8.782322859,1.882573465,neutral
1266,hi i was napping and just woke up yeah it s true lol theres even christian transcripts of prayers t,unknown,17.22651516,0.445453222,38.67188361,positive
1267,last think in my mind before i go to sleep i just hope that shawn is gonna finish the hp sagas because i wanna see,unknown,26.36385464,17.81233968,1.480089371,neutral
1268,ouch how inconsiderate of them don t they know you re trying to sleep too hope you re ok xx,unknown,17.91966234,17.81233968,1.006025186,neutral
1269,nothing better than twitter when you can t sleep,unknown,9.47547004,0.445453222,21.27152655,positive
1270,i feel like i ll never sleep again knowing exams are a few weeks away and those shitty pieces of paper determine my,joy,9.47547004,0.445453222,21.27152655,positive
1271,is modern life preventing you from sleeping well sleep scientist matthew walker shares the science behind some of,unknown,16.53336798,0.445453222,37.11583429,positive
1272,i m bette go to sleep i think,unknown,9.47547004,0.445453222,21.27152655,positive
1273,go to sleep you hsve quran at am,unknown,1.031277741,0.445453222,2.315120175,positive
1274,our very own recently presented her preliminary work on disorders and well done,unknown,17.22651516,0.445453222,38.67188361,positive
1275,once i was so desperate to get the small one to sleep that i followed a youtube video it was only at the end i re,sadness,1.031277741,18.50548686,0.055728215,negative
1276,would you rather sleep in outer space or go shopping with the celebrities,unknown,1.031277741,0.445453222,2.315120175,positive
1277,night sleep well anne xx,unknown,8.782322859,0.445453222,19.71547723,positive
1278,"r i p a wonderful lady amp fantastic mum she was strong amp a fighter time for you to sleep amp re",surprise,25.67070746,0.445453222,57.62828998,positive
1279,shouldnt you be getting your beauty sleep,unknown,9.47547004,0.445453222,21.27152655,positive
1280,here s hoping i dont get vaporised in my sleep tonight,sadness,1.031277741,9.47547004,0.108836579,negative
1281,let me go to sleep before i start thinking about doughnuts again goodnight,unknown,1.031277741,0.445453222,2.315120175,positive
1282,i m and never sleep without my ted,unknown,1.031277741,0.445453222,2.315120175,positive
1283,i am not gonna be able to sleep,unknown,8.782322859,0.445453222,19.71547723,positive
1284,why are you on twitter at am ing opposition ce,unknown,1.031277741,9.47547004,0.108836579,negative
1285,do you know how disconnected your soul and body have to be to sleep in jeans,unknown,9.47547004,0.445453222,21.27152655,positive
1286,today i woke up at am i slept for like hour on the train and now i cannot sleep,joy,9.47547004,0.445453222,21.27152655,positive
1287,want more with your has helps to whilst you sleep heres how you do i,unknown,9.47547004,9.47547004,1,neutral
1288,luckily it s a carer i trust to sleep at my house luckily she didn t have to get to other clients and coul,sadness,17.22651516,9.47547004,1.818011675,neutral
1289,when you start watching a series causes they brought out season and you can t sleep so your up binging,unknown,8.782322859,0.445453222,19.71547723,positive
1290,pray b i sleep everynight god got me,sadness,1.031277741,0.445453222,2.315120175,positive
1291,can t sleep cause knees and my sleeping pill use doesn t win me many favours at work so of course i m looking at,unknown,9.47547004,0.445453222,21.27152655,positive
1292,attempts to smother negan in his sleep,unknown,1.031277741,9.47547004,0.108836579,negative
1293,"time to sleep tonight i want to dream of buying these good night",joy,24.97756028,0.445453222,56.07224067,positive
1294,how to get your baby to sleep tips from around the world,sadness,9.47547004,9.47547004,1,neutral
1295,dj ace sa team no sleep original guitar mix,unknown,8.782322859,0.445453222,19.71547723,positive
1296,goodnight sweet dreams sleep well joe xxxxx,unknown,24.2844131,0.445453222,54.51619135,positive
1297,y all sleep on massive attack listen to them you fucks,unknown,1.031277741,8.782322859,0.117426535,negative
1298,i sleep for hours a day because that s my life lol,unknown,1.031277741,0.445453222,2.315120175,positive
1299,"me i think l d better sleep on it  cue",unknown,17.91966234,0.445453222,40.22793292,positive
1300,i can t sleep so,unknown,1.031277741,0.445453222,2.315120175,positive
1301,"no gf i sleepno wife real shit",unknown,8.782322859,0.445453222,19.71547723,positive
1302,i can t sleep cause the heating is on oh my god,sadness,1.031277741,0.445453222,2.315120175,positive
1303,reckon would be up for a threesome with two other biological women cos apparently me and my ex gir,unknown,1.031277741,0.445453222,2.315120175,positive
1304,ok its my birthday and im going to sleep good night,joy,8.782322859,0.445453222,19.71547723,positive
1305,"gnosticism i sleepneognostic sodomites real shit",unknown,8.782322859,0.445453222,19.71547723,positive
1306,ok goodnight i need to sleep a solid hours,unknown,8.782322859,8.782322859,1,neutral
1307,don t lose sleep over reports that one bad night can spark sensational headlines as usual although a,sadness,9.47547004,26.14920931,0.362361627,negative
1308,you ll sleep when thunder and lightning desist rain is soothing,surprise,9.47547004,0.445453222,21.27152655,positive
1309,im in a good mood i might aswell go sleep before someone ruins it,joy,17.22651516,9.47547004,1.818011675,neutral
1310,good night sleep tight x th c through to st c antiques collectibles and decorative arts,joy,8.782322859,0.445453222,19.71547723,positive
1311,why bother going to sleep when you can watch copious videos of tracie bennett in end of the rainbow,anger,1.031277741,18.50548686,0.055728215,negative
1312,goodnight milord xx sleep soundly,unknown,1.031277741,0.445453222,2.315120175,positive
1313,we flying on private chartered jet a couple of ambien and i may actually sleep through it,unknown,1.031277741,0.445453222,2.315120175,positive
